date,total_confirm,total_suspect,total_heal,total_dead,total_severe,today_confirm,today_suspect,today_heal,today_dead,today_severe,today_storeConfirm,name
2020-03-22,380,0,15,25,0,73,0,2,6,0,,菲律宾
2020-03-23,462,0,18,33,0,82,0,3,8,0,,菲律宾
2020-03-24,552,0,19,33,0,90,0,1,0,0,,菲律宾
2020-03-25,636,0,26,38,0,84,0,7,5,0,,菲律宾
2020-03-26,707,0,26,45,0,71,0,0,7,0,,菲律宾
2020-03-27,803,0,31,54,0,96,0,5,9,0,,菲律宾
2020-03-28,1075,0,35,68,0,272,0,4,14,0,,菲律宾
2020-03-29,1418,0,42,71,0,343,0,7,3,0,,菲律宾
2020-03-30,1546,0,42,78,0,128,0,0,7,0,,菲律宾
2020-03-31,2084,0,49,88,0,538,0,7,10,0,,菲律宾
2020-04-01,2311,0,50,96,0,227,0,1,8,0,,菲律宾
2020-04-02,2633,0,51,107,0,322,0,1,11,0,,菲律宾
2020-04-04,3094,0,57,144,0,461,0,6,37,0,,菲律宾
2020-02-08,1,0,0,0,0,1,0,0,0,,,芬兰
2020-02-26,2,0,0,0,0,1,0,0,0,,,芬兰
2020-02-28,3,0,1,0,0,1,0,1,0,,,芬兰
2020-03-01,6,0,1,0,0,3,0,0,0,,,芬兰
2020-03-03,7,0,1,0,0,1,0,0,0,,,芬兰
2020-03-05,12,0,1,0,0,5,0,0,0,0,,芬兰
2020-03-06,15,0,1,0,0,3,0,0,0,0,,芬兰
2020-03-07,19,0,1,0,0,4,0,0,0,0,,芬兰
2020-03-08,25,0,1,0,0,6,0,0,0,0,,芬兰
2020-03-09,30,0,1,0,0,5,0,0,0,0,,芬兰
2020-03-10,40,0,1,0,0,10,0,0,0,0,,芬兰
2020-03-11,65,0,1,0,0,25,0,0,0,0,,芬兰
2020-03-12,109,0,1,0,0,44,0,0,0,0,,芬兰
2020-03-13,155,0,1,0,0,46,0,0,0,0,,芬兰
2020-03-14,224,0,1,0,0,69,0,0,0,0,,芬兰
2020-03-15,244,0,1,0,0,20,0,0,0,0,,芬兰
2020-03-16,272,0,1,0,0,28,0,0,0,0,,芬兰
2020-03-17,319,0,1,0,0,47,0,0,0,0,,芬兰
2020-03-18,359,0,1,0,0,40,0,0,0,0,,芬兰
2020-03-19,400,0,1,0,0,41,0,0,0,0,,芬兰
2020-03-20,450,0,1,0,0,50,0,0,0,0,,芬兰
2020-03-21,521,0,1,1,0,71,0,0,1,0,,芬兰
2020-03-22,626,0,1,1,0,105,0,0,0,0,,芬兰
2020-03-23,700,0,1,1,0,74,0,0,0,0,,芬兰
2020-03-24,792,0,1,1,0,92,0,0,0,0,,芬兰
2020-03-25,802,0,1,3,0,10,0,0,2,0,,芬兰
2020-03-26,880,0,1,5,0,78,0,0,2,0,,芬兰
2020-03-27,1025,0,10,7,0,145,0,9,2,0,,芬兰
2020-03-28,1163,0,10,9,0,138,0,0,2,0,,芬兰
2020-03-29,1218,0,10,11,0,55,0,0,2,0,,芬兰
2020-03-30,1352,0,10,13,0,134,0,0,2,0,,芬兰
2020-03-31,1384,0,10,17,0,32,0,0,4,0,,芬兰
2020-04-01,1446,0,10,17,0,62,0,0,0,0,,芬兰
2020-04-02,1615,0,300,19,0,169,0,290,2,0,,芬兰
2020-04-03,1615,0,300,20,0,0,0,0,1,0,,芬兰
2020-04-04,1882,0,300,20,0,267,0,0,0,0,,芬兰
2020-02-08,1,0,0,0,0,1,0,0,0,,,尼泊尔
2020-02-28,1,0,1,0,0,0,0,1,0,,,尼泊尔
2020-03-22,2,0,1,0,0,1,0,0,0,0,,尼泊尔
2020-03-26,3,0,1,0,0,1,0,0,0,0,,尼泊尔
2020-03-27,4,0,1,0,0,1,0,0,0,0,,尼泊尔
2020-03-28,5,0,1,0,0,1,0,0,0,0,,尼泊尔
2020-04-02,6,0,1,0,0,1,0,0,0,0,,尼泊尔
2020-04-04,9,0,1,0,0,3,0,0,0,0,,尼泊尔
2020-03-02,2,0,0,0,0,2,0,0,0,,,葡萄牙
2020-03-04,5,0,0,0,0,3,0,0,0,0,,葡萄牙
2020-03-07,18,0,0,0,0,13,0,0,0,0,,葡萄牙
2020-03-11,59,0,0,0,0,41,0,0,0,0,,葡萄牙
2020-03-13,112,0,0,0,0,53,0,0,0,0,,葡萄牙
2020-03-15,245,0,0,0,0,133,0,0,0,0,,葡萄牙
2020-03-16,331,0,0,1,0,86,0,0,1,0,,葡萄牙
2020-03-17,448,0,0,1,0,117,0,0,0,0,,葡萄牙
2020-03-18,642,0,0,1,0,194,0,0,0,0,,葡萄牙
2020-03-19,785,0,0,1,0,143,0,0,0,0,,葡萄牙
2020-03-20,1020,0,0,6,0,235,0,0,5,0,,葡萄牙
2020-03-21,1280,0,0,12,0,260,0,0,6,0,,葡萄牙
2020-03-22,1600,0,0,12,0,320,0,0,0,0,,葡萄牙
2020-03-23,2060,0,14,23,0,460,0,14,11,0,,葡萄牙
2020-03-24,2362,0,22,29,0,302,0,8,6,0,,葡萄牙
2020-03-25,2995,0,22,43,0,633,0,0,14,0,,葡萄牙
2020-03-26,3544,0,43,60,0,549,0,21,17,0,,葡萄牙
2020-03-27,4268,0,43,76,0,724,0,0,16,0,,葡萄牙
2020-03-28,5170,0,43,100,0,902,0,0,24,0,,葡萄牙
2020-03-29,5962,0,43,119,0,792,0,0,19,0,,葡萄牙
2020-03-30,6408,0,43,140,0,446,0,0,21,0,,葡萄牙
2020-03-31,7443,0,43,160,0,1035,0,0,20,0,,葡萄牙
2020-04-01,8251,0,43,187,0,808,0,0,27,0,,葡萄牙
2020-04-02,9034,0,43,209,0,783,0,0,22,0,,葡萄牙
2020-04-04,10524,0,75,266,0,1490,0,32,57,0,,葡萄牙
2020-03-14,2,0,0,0,0,2,0,0,0,0,,塞舌尔
2020-03-16,4,0,0,0,0,2,0,0,0,0,,塞舌尔
2020-03-21,7,0,0,0,0,3,0,0,0,0,,塞舌尔
2020-03-28,8,0,0,0,0,1,0,0,0,0,,塞舌尔
2020-03-31,10,0,0,0,0,2,0,0,0,0,,塞舌尔
2020-02-08,2,0,0,0,0,2,0,0,0,,,西班牙
2020-02-24,3,0,0,0,0,1,0,0,0,,,西班牙
2020-02-25,9,0,2,0,0,6,0,2,0,,,西班牙
2020-02-26,13,0,2,0,0,4,0,0,0,,,西班牙
2020-02-27,25,0,2,0,0,12,0,0,0,,,西班牙
2020-02-28,41,0,2,0,0,16,0,0,0,,,西班牙
2020-02-29,58,0,2,0,0,17,0,0,0,,,西班牙
2020-03-01,74,0,2,0,0,16,0,0,0,,,西班牙
2020-03-02,124,0,3,0,0,50,0,1,0,,,西班牙
2020-03-03,165,0,3,1,0,41,0,0,1,0,,西班牙
2020-03-04,193,0,3,1,0,28,0,0,0,0,,西班牙
2020-03-05,208,0,3,3,0,15,0,0,2,0,,西班牙
2020-03-06,387,0,3,5,0,179,0,0,2,0,,西班牙
2020-03-07,516,0,3,10,0,129,0,0,5,0,,西班牙
2020-03-08,613,0,3,17,0,97,0,0,7,0,,西班牙
2020-03-09,1223,0,3,28,0,610,0,0,11,0,,西班牙
2020-03-10,1695,0,3,35,0,472,0,0,7,0,,西班牙
2020-03-11,2882,0,183,49,0,1187,0,180,14,0,,西班牙
2020-03-12,3146,0,189,86,0,264,0,6,37,0,,西班牙
2020-03-13,4334,0,189,86,0,1188,0,0,0,0,,西班牙
2020-03-14,6393,0,571,195,0,2059,0,382,109,0,,西班牙
2020-03-15,7753,0,571,288,0,1360,0,0,93,0,,西班牙
2020-03-16,9191,0,530,309,0,1438,0,0,21,0,,西班牙
2020-03-17,11178,0,1028,491,0,1987,0,498,182,0,,西班牙
2020-03-18,13716,0,1028,491,0,2538,0,0,0,0,,西班牙
2020-03-19,17147,0,1028,767,0,3431,0,0,276,0,,西班牙
2020-03-20,20410,0,1588,1041,0,3263,0,560,274,0,,西班牙
2020-03-21,24926,0,1588,1326,0,4516,0,0,285,0,,西班牙
2020-03-22,28572,0,2575,1720,0,3646,0,987,394,0,,西班牙
2020-03-23,39673,0,3355,2182,0,11101,0,780,462,0,,西班牙
2020-03-24,42058,0,3794,2991,0,2385,0,439,809,0,,西班牙
2020-03-25,47610,0,3794,3434,0,5552,0,0,443,0,,西班牙
2020-03-26,56197,0,7015,4145,0,8587,0,3221,711,0,,西班牙
2020-03-27,65719,0,9357,5138,0,9522,0,2342,993,0,,西班牙
2020-03-28,73235,0,9357,5690,0,7516,0,0,552,0,,西班牙
2020-03-29,80110,0,14709,6803,0,6875,0,5352,1113,0,,西班牙
2020-03-30,95195,0,14709,7340,0,15085,0,0,537,0,,西班牙
2020-03-31,104136,0,19259,8189,0,8941,0,4550,849,0,,西班牙
2020-04-01,110238,0,22647,10003,0,6102,0,3388,1814,0,,西班牙
2020-04-02,112065,0,26743,10348,0,1827,0,4096,345,0,,西班牙
2020-04-04,124736,0,30513,11744,0,12671,0,3770,1396,0,,西班牙
2020-02-08,1,0,0,0,0,1,0,0,0,,,斯里兰卡
2020-02-28,1,0,1,0,0,0,0,1,0,,,斯里兰卡
2020-03-11,2,0,1,0,0,1,0,0,0,0,,斯里兰卡
2020-03-12,3,0,1,0,0,1,0,0,0,0,,斯里兰卡
2020-03-13,6,0,1,0,0,3,0,0,0,0,,斯里兰卡
2020-03-14,11,0,1,0,0,5,0,0,0,0,,斯里兰卡
2020-03-15,19,0,1,0,0,8,0,0,0,0,,斯里兰卡
2020-03-16,23,0,1,0,0,4,0,0,0,0,,斯里兰卡
2020-03-17,43,0,1,0,0,20,0,0,0,0,,斯里兰卡
2020-03-18,50,0,1,0,0,7,0,0,0,0,,斯里兰卡
2020-03-19,60,0,1,0,0,10,0,0,0,0,,斯里兰卡
2020-03-20,66,0,1,0,0,6,0,0,0,0,,斯里兰卡
2020-03-22,81,0,1,0,0,15,0,0,0,0,,斯里兰卡
2020-03-23,92,0,1,0,0,11,0,0,0,0,,斯里兰卡
2020-03-24,102,0,3,0,0,10,0,2,0,0,,斯里兰卡
2020-03-26,106,0,7,0,0,4,0,4,0,0,,斯里兰卡
2020-03-28,113,0,7,1,0,7,0,0,1,0,,斯里兰卡
2020-03-29,117,0,7,1,0,4,0,0,0,0,,斯里兰卡
2020-03-30,122,0,15,1,0,5,0,8,0,0,,斯里兰卡
2020-03-31,142,0,16,2,0,20,0,1,1,0,,斯里兰卡
2020-04-01,146,0,18,2,0,4,0,2,0,0,,斯里兰卡
2020-04-02,150,0,21,3,0,4,0,3,1,0,,斯里兰卡
2020-04-03,159,0,24,4,0,9,0,3,1,0,,斯里兰卡
2020-04-04,162,0,25,5,0,3,0,1,1,0,,斯里兰卡
2020-02-25,1,0,0,0,0,1,0,0,0,,,阿尔及利亚
2020-03-03,5,0,0,0,0,4,0,0,0,,,阿尔及利亚
2020-03-04,17,0,0,0,0,12,0,0,0,0,,阿尔及利亚
2020-03-07,19,0,0,0,0,2,0,0,0,0,,阿尔及利亚
2020-03-08,20,0,0,0,0,1,0,0,0,0,,阿尔及利亚
2020-03-12,26,0,10,2,0,6,0,10,2,0,,阿尔及利亚
2020-03-13,27,0,10,2,0,1,0,0,0,0,,阿尔及利亚
2020-03-14,37,0,12,3,0,10,0,2,1,0,,阿尔及利亚
2020-03-15,45,0,12,3,0,8,0,0,0,0,,阿尔及利亚
2020-03-16,60,0,12,4,0,15,0,0,1,0,,阿尔及利亚
2020-03-18,75,0,32,7,0,15,0,20,3,0,,阿尔及利亚
2020-03-19,90,0,32,8,0,15,0,0,1,0,,阿尔及利亚
2020-03-20,201,0,32,17,0,111,0,0,9,0,,阿尔及利亚
2020-03-22,201,0,32,17,0,0,,0,0,,,阿尔及利亚
2020-03-23,230,0,32,17,0,29,0,0,0,0,,阿尔及利亚
2020-03-24,264,0,32,19,0,34,0,0,2,0,,阿尔及利亚
2020-03-25,302,0,32,21,0,38,0,0,2,0,,阿尔及利亚
2020-03-26,367,0,32,25,0,65,0,0,4,0,,阿尔及利亚
2020-03-27,409,0,32,26,0,42,0,0,1,0,,阿尔及利亚
2020-03-28,454,0,32,29,0,45,0,0,3,0,,阿尔及利亚
2020-03-29,511,0,32,31,0,57,0,0,2,0,,阿尔及利亚
2020-03-30,584,0,37,35,0,73,0,5,4,0,,阿尔及利亚
2020-04-01,847,0,46,58,0,263,0,9,23,0,,阿尔及利亚
2020-04-02,986,0,46,83,0,139,0,0,25,0,,阿尔及利亚
2020-04-03,1171,0,62,105,0,185,0,16,22,0,,阿尔及利亚
2020-02-08,1,0,0,0,0,1,0,0,0,,,柬埔寨
2020-02-28,1,0,1,0,0,0,0,1,0,,,柬埔寨
2020-03-07,2,0,1,0,0,1,0,0,0,0,,柬埔寨
2020-03-10,3,0,1,0,0,1,0,0,0,0,,柬埔寨
2020-03-12,5,0,1,0,0,2,0,0,0,0,,柬埔寨
2020-03-14,7,0,1,0,0,2,0,0,0,0,,柬埔寨
2020-03-15,12,0,1,0,0,5,0,0,0,0,,柬埔寨
2020-03-16,24,0,1,0,0,12,0,0,0,0,,柬埔寨
2020-03-18,35,0,1,0,0,11,0,0,0,0,,柬埔寨
2020-03-20,47,0,1,0,0,12,0,0,0,0,,柬埔寨
2020-03-23,86,0,1,0,0,39,0,0,0,0,,柬埔寨
2020-03-24,91,0,1,0,0,5,0,0,0,0,,柬埔寨
2020-03-25,96,0,1,0,0,5,0,0,0,0,,柬埔寨
2020-03-26,96,0,10,0,0,0,0,9,0,0,,柬埔寨
2020-03-30,107,0,21,0,0,11,0,11,0,0,,柬埔寨
2020-03-31,109,0,23,0,0,2,0,2,0,0,,柬埔寨
2020-04-04,114,0,50,0,0,5,0,27,0,0,,柬埔寨
2020-03-19,2,0,0,0,0,2,0,0,0,0,,海地
2020-03-20,2,0,0,0,0,0,,0,0,,,海地
2020-03-26,8,0,0,0,0,6,0,0,0,0,,海地
2020-03-30,15,0,1,0,0,7,0,1,0,0,,海地
2020-04-04,18,0,1,0,0,3,0,0,0,0,,海地
2020-02-08,1,0,0,0,0,1,0,0,0,,,瑞典
2020-02-27,7,0,0,0,0,6,0,0,0,,,瑞典
2020-02-28,10,0,0,0,0,3,0,0,0,,,瑞典
2020-02-29,13,0,0,0,0,3,0,0,0,,,瑞典
2020-03-02,14,0,0,0,0,1,0,0,0,,,瑞典
2020-03-03,30,0,0,0,0,16,0,0,0,0,,瑞典
2020-03-04,52,0,0,0,0,22,0,0,0,0,,瑞典
2020-03-05,94,0,0,0,0,42,0,0,0,0,,瑞典
2020-03-06,137,0,0,0,0,43,0,0,0,0,,瑞典
2020-03-07,161,0,0,0,0,24,0,0,0,0,,瑞典
2020-03-08,203,0,0,0,0,42,0,0,0,0,,瑞典
2020-03-09,260,0,0,0,0,57,0,0,0,0,,瑞典
2020-03-10,355,0,0,0,0,95,0,0,0,0,,瑞典
2020-03-11,630,0,0,1,0,275,0,0,1,0,,瑞典
2020-03-12,683,0,0,1,0,53,0,0,0,0,,瑞典
2020-03-13,775,0,0,1,0,92,0,0,0,0,,瑞典
2020-03-14,961,0,0,2,0,186,0,0,1,0,,瑞典
2020-03-15,1023,0,0,3,0,62,0,0,1,0,,瑞典
2020-03-16,1119,0,0,7,0,96,0,0,4,0,,瑞典
2020-03-18,1279,0,0,10,0,160,0,0,3,0,,瑞典
2020-03-19,1423,0,0,11,0,144,0,0,1,0,,瑞典
2020-03-20,1623,0,0,16,0,200,0,0,5,0,,瑞典
2020-03-21,1746,0,0,20,0,123,0,0,4,0,,瑞典
2020-03-22,1906,0,0,21,0,160,0,0,1,0,,瑞典
2020-03-23,2016,0,0,25,0,110,0,0,4,0,,瑞典
2020-03-24,2272,0,0,36,0,256,0,0,11,0,,瑞典
2020-03-25,2510,0,0,42,0,238,0,0,6,0,,瑞典
2020-03-26,2806,0,16,66,0,296,0,16,24,0,,瑞典
2020-03-27,3046,0,16,92,0,240,0,0,26,0,,瑞典
2020-03-28,3447,0,16,102,0,401,0,0,10,0,,瑞典
2020-03-29,3700,0,105,110,0,253,0,89,8,0,,瑞典
2020-03-30,4028,0,16,146,0,328,0,0,36,0,,瑞典
2020-03-31,4435,0,16,146,0,407,0,0,0,0,,瑞典
2020-04-01,4947,0,16,239,0,512,0,0,93,0,,瑞典
2020-04-02,5466,0,103,282,0,519,0,87,43,0,,瑞典
2020-04-03,6078,0,103,333,0,612,0,0,51,0,,瑞典
2020-04-04,6131,0,205,358,0,53,0,102,25,0,,瑞典
2020-03-14,1,0,0,0,0,1,0,0,0,0,,特立尼达和多巴哥
2020-03-22,30,0,0,1,0,29,0,0,1,0,,特立尼达和多巴哥
2020-03-26,60,0,0,1,0,30,0,0,0,0,,特立尼达和多巴哥
2020-03-27,65,0,1,1,0,5,0,1,0,0,,特立尼达和多巴哥
2020-03-30,78,0,1,3,0,13,0,0,2,0,,特立尼达和多巴哥
2020-03-31,85,0,1,3,0,7,0,0,0,0,,特立尼达和多巴哥
2020-04-04,100,0,1,6,0,15,0,0,3,0,,特立尼达和多巴哥
2020-03-25,11,0,0,0,0,11,0,0,0,0,,吉布提
2020-03-27,12,0,0,0,0,1,0,0,0,0,,吉布提
2020-03-28,14,0,0,0,0,2,0,0,0,0,,吉布提
2020-03-29,18,0,0,0,0,4,0,0,0,0,,吉布提
2020-03-30,25,0,0,0,0,7,0,0,0,0,,吉布提
2020-03-31,30,0,0,0,0,5,0,0,0,0,,吉布提
2020-04-01,33,0,0,0,0,3,0,0,0,0,,吉布提
2020-04-02,40,0,0,0,0,7,0,0,0,0,,吉布提
2020-04-04,50,0,8,0,0,10,0,8,0,0,,吉布提
2020-03-09,2,0,0,0,0,2,0,0,0,0,,布基纳法索
2020-03-14,7,0,0,0,0,5,0,0,0,0,,布基纳法索
2020-03-15,15,0,0,0,0,8,0,0,0,0,,布基纳法索
2020-03-17,20,0,0,0,0,5,0,0,0,0,,布基纳法索
2020-03-18,15,0,0,1,0,0,0,0,1,0,,布基纳法索
2020-03-19,40,0,4,1,0,25,0,4,0,0,,布基纳法索
2020-03-20,40,0,4,1,0,0,,0,0,,,布基纳法索
2020-03-22,75,0,4,1,0,35,0,0,0,0,,布基纳法索
2020-03-23,99,0,5,4,0,24,0,1,3,0,,布基纳法索
2020-03-24,114,0,5,4,0,15,0,0,0,0,,布基纳法索
2020-03-25,146,0,5,4,0,32,0,0,0,0,,布基纳法索
2020-03-26,152,0,10,7,0,6,0,5,3,0,,布基纳法索
2020-03-27,180,0,12,9,0,28,0,2,2,0,,布基纳法索
2020-03-28,207,0,21,11,0,27,0,9,2,0,,布基纳法索
2020-03-29,222,0,31,12,0,15,0,10,1,0,,布基纳法索
2020-03-30,246,0,31,12,0,24,0,0,0,0,,布基纳法索
2020-03-31,261,0,32,14,0,15,0,1,2,0,,布基纳法索
2020-04-01,282,0,46,16,0,21,0,14,2,0,,布基纳法索
2020-04-02,288,0,50,16,0,6,0,4,0,0,,布基纳法索
2020-04-03,302,0,48,16,0,14,0,0,0,0,,布基纳法索
2020-02-08,1,0,0,0,0,1,0,0,0,,,比利时
2020-02-25,1,0,0,0,0,0,,0,0,,,比利时
2020-03-01,2,0,0,0,0,1,0,0,0,,,比利时
2020-03-02,8,0,0,0,0,6,0,0,0,,,比利时
2020-03-03,13,0,0,0,0,5,0,0,0,0,,比利时
2020-03-04,23,0,0,0,0,10,0,0,0,0,,比利时
2020-03-05,50,0,0,0,0,27,0,0,0,0,,比利时
2020-03-06,109,0,0,0,0,59,0,0,0,0,,比利时
2020-03-07,169,0,0,0,0,60,0,0,0,0,,比利时
2020-03-08,200,0,0,0,0,31,0,0,0,0,,比利时
2020-03-09,239,0,0,0,0,39,0,0,0,0,,比利时
2020-03-10,267,0,0,0,0,28,0,0,0,0,,比利时
2020-03-11,314,0,0,3,0,47,0,0,3,0,,比利时
2020-03-12,399,0,0,3,0,85,0,0,0,0,,比利时
2020-03-13,556,0,0,3,0,157,0,0,0,0,,比利时
2020-03-14,689,0,0,4,0,133,0,0,1,0,,比利时
2020-03-15,886,0,0,4,0,197,0,0,0,0,,比利时
2020-03-16,1058,0,0,5,0,172,0,0,1,0,,比利时
2020-03-17,1243,0,15,10,0,185,0,15,5,0,,比利时
2020-03-18,1486,0,15,14,0,243,0,0,4,0,,比利时
2020-03-19,1795,0,15,21,0,309,0,0,7,0,,比利时
2020-03-20,2257,0,15,37,0,462,0,0,16,0,,比利时
2020-03-21,2815,0,15,67,0,558,0,0,30,0,,比利时
2020-03-22,3401,0,15,75,0,586,0,0,8,0,,比利时
2020-03-23,3743,0,350,88,0,342,0,335,13,0,,比利时
2020-03-24,4269,0,350,122,0,526,0,0,34,0,,比利时
2020-03-25,4937,0,350,178,0,668,0,0,56,0,,比利时
2020-03-26,6235,0,675,220,0,1298,0,325,42,0,,比利时
2020-03-27,7284,0,675,289,0,1049,0,0,69,0,,比利时
2020-03-28,9134,0,675,353,0,1850,0,0,64,0,,比利时
2020-03-29,10836,0,675,431,0,1702,0,0,78,0,,比利时
2020-03-30,11899,0,675,513,0,1063,0,0,82,0,,比利时
2020-03-31,12775,0,1696,705,0,876,0,1021,192,0,,比利时
2020-04-01,13964,0,2132,828,0,1189,0,436,123,0,,比利时
2020-04-02,15348,0,2132,1011,0,1384,0,0,183,0,,比利时
2020-04-04,18431,0,2872,1283,0,3083,0,740,272,0,,比利时
2020-02-23,1,0,0,0,0,1,0,0,0,,,伊拉克
2020-02-25,5,0,0,0,0,4,0,0,0,,,伊拉克
2020-02-27,7,0,0,0,0,2,0,0,0,,,伊拉克
2020-02-28,8,0,0,0,0,1,0,0,0,,,伊拉克
2020-02-29,13,0,0,0,0,5,0,0,0,,,伊拉克
2020-03-01,19,0,0,0,0,6,0,0,0,,,伊拉克
2020-03-02,26,0,0,0,0,7,0,0,0,,,伊拉克
2020-03-03,31,0,0,0,0,5,0,0,0,0,,伊拉克
2020-03-04,31,0,0,2,0,0,0,0,2,0,,伊拉克
2020-03-05,38,0,0,2,0,7,0,0,0,0,,伊拉克
2020-03-06,46,0,0,4,0,8,0,0,2,0,,伊拉克
2020-03-07,54,0,0,4,0,8,0,0,0,0,,伊拉克
2020-03-08,61,0,0,6,0,7,0,0,2,0,,伊拉克
2020-03-09,67,0,0,6,0,6,0,0,0,0,,伊拉克
2020-03-10,67,0,0,7,0,0,0,0,1,0,,伊拉克
2020-03-11,73,0,15,8,0,6,0,15,1,0,,伊拉克
2020-03-12,83,0,24,8,0,10,0,9,0,0,,伊拉克
2020-03-13,93,0,24,9,0,10,0,0,1,0,,伊拉克
2020-03-14,110,0,26,9,0,17,0,2,0,0,,伊拉克
2020-03-15,124,0,26,9,0,14,0,0,0,0,,伊拉克
2020-03-16,133,0,32,10,0,9,0,6,1,0,,伊拉克
2020-03-17,154,0,41,11,0,21,0,9,1,0,,伊拉克
2020-03-19,192,0,49,13,0,38,0,8,2,0,,伊拉克
2020-03-20,208,0,50,17,0,16,0,1,4,0,,伊拉克
2020-03-22,233,0,57,20,0,25,0,7,3,0,,伊拉克
2020-03-23,266,0,62,23,0,33,0,5,3,0,,伊拉克
2020-03-24,316,0,75,27,0,50,0,13,4,0,,伊拉克
2020-03-25,346,0,89,29,0,30,0,14,2,0,,伊拉克
2020-03-26,382,0,107,36,0,36,0,18,7,0,,伊拉克
2020-03-27,458,0,122,40,0,76,0,15,4,0,,伊拉克
2020-03-28,506,0,131,42,0,48,0,9,2,0,,伊拉克
2020-03-29,547,0,131,42,0,41,0,0,0,0,,伊拉克
2020-03-30,630,0,152,46,0,83,0,21,4,0,,伊拉克
2020-03-31,694,0,170,50,0,64,0,18,4,0,,伊拉克
2020-04-01,728,0,182,52,0,34,0,12,2,0,,伊拉克
2020-04-02,772,0,202,54,0,44,0,20,2,0,,伊拉克
2020-04-03,820,0,226,54,0,48,0,24,0,0,,伊拉克
2020-04-02,3,0,0,0,0,3,0,0,0,0,,马拉维
2020-04-04,4,0,0,0,0,1,0,0,0,0,,马拉维
2020-02-28,1,0,0,0,0,1,0,0,0,,,冰岛
2020-03-02,6,0,0,0,0,5,0,0,0,,,冰岛
2020-03-03,14,0,0,0,0,8,0,0,0,0,,冰岛
2020-03-04,26,0,0,0,0,12,0,0,0,0,,冰岛
2020-03-05,34,0,0,0,0,8,0,0,0,0,,冰岛
2020-03-06,35,0,0,0,0,1,0,0,0,0,,冰岛
2020-03-07,50,0,0,0,0,15,0,0,0,0,,冰岛
2020-03-08,55,0,0,0,0,5,0,0,0,0,,冰岛
2020-03-09,60,0,0,0,0,5,0,0,0,0,,冰岛
2020-03-10,69,0,0,0,0,9,0,0,0,0,,冰岛
2020-03-11,90,0,0,0,0,21,0,0,0,0,,冰岛
2020-03-12,109,0,0,0,0,19,0,0,0,0,,冰岛
2020-03-13,128,0,0,0,0,19,0,0,0,0,,冰岛
2020-03-14,156,0,0,0,0,28,0,0,0,0,,冰岛
2020-03-15,177,0,0,0,0,21,0,0,0,0,,冰岛
2020-03-16,180,0,0,0,0,3,0,0,0,0,,冰岛
2020-03-17,220,0,0,0,0,40,0,0,0,0,,冰岛
2020-03-19,330,0,0,0,0,110,0,0,0,0,,冰岛
2020-03-20,409,0,0,0,0,79,0,0,0,0,,冰岛
2020-03-22,568,0,0,0,0,159,0,0,0,0,,冰岛
2020-03-23,588,0,0,0,0,20,0,0,0,0,,冰岛
2020-03-24,648,0,0,2,0,60,0,0,2,0,,冰岛
2020-03-25,739,0,0,2,0,91,0,0,0,0,,冰岛
2020-03-26,802,0,82,2,0,63,0,82,0,0,,冰岛
2020-03-27,890,0,82,2,0,88,0,0,0,0,,冰岛
2020-03-28,963,0,97,2,0,73,0,15,0,0,,冰岛
2020-03-29,1020,0,124,2,0,57,0,27,0,0,,冰岛
2020-03-30,1086,0,157,2,0,66,0,33,0,0,,冰岛
2020-03-31,1135,0,198,2,0,49,0,41,0,0,,冰岛
2020-04-01,1220,0,236,2,0,85,0,38,0,0,,冰岛
2020-04-02,1319,0,284,4,0,99,0,48,2,0,,冰岛
2020-04-03,1364,0,336,4,0,45,0,52,0,0,,冰岛
2020-03-25,2,0,0,0,0,2,0,0,0,0,,几内亚比绍
2020-03-31,8,0,0,0,0,6,0,0,0,0,,几内亚比绍
2020-04-02,9,0,0,0,0,1,0,0,0,0,,几内亚比绍
2020-04-04,15,0,0,0,0,6,0,0,0,0,,几内亚比绍
2020-03-02,1,0,0,0,0,1,0,0,0,,,拉脱维亚
2020-03-08,2,0,0,0,0,1,0,0,0,0,,拉脱维亚
2020-03-09,6,0,0,0,0,4,0,0,0,0,,拉脱维亚
2020-03-10,8,0,0,0,0,2,0,0,0,0,,拉脱维亚
2020-03-11,10,0,0,0,0,2,0,0,0,0,,拉脱维亚
2020-03-12,16,0,0,0,0,6,0,0,0,0,,拉脱维亚
2020-03-13,18,0,0,0,0,2,0,0,0,0,,拉脱维亚
2020-03-14,26,0,0,0,0,8,0,0,0,0,,拉脱维亚
2020-03-15,30,0,0,0,0,4,0,0,0,0,,拉脱维亚
2020-03-16,34,0,0,0,0,4,0,0,0,0,,拉脱维亚
2020-03-17,49,0,0,0,0,15,0,0,0,0,,拉脱维亚
2020-03-18,49,0,0,0,0,0,0,0,0,0,,拉脱维亚
2020-03-19,86,0,0,0,0,37,0,0,0,0,,拉脱维亚
2020-03-22,139,0,0,0,0,53,0,0,0,0,,拉脱维亚
2020-03-23,180,0,0,0,0,41,0,0,0,0,,拉脱维亚
2020-03-24,197,0,0,0,0,17,0,0,0,0,,拉脱维亚
2020-03-25,221,0,0,0,0,24,0,0,0,0,,拉脱维亚
2020-03-26,244,0,1,0,0,23,0,1,0,0,,拉脱维亚
2020-03-27,280,0,1,0,0,36,0,0,0,0,,拉脱维亚
2020-03-28,305,0,1,0,0,25,0,0,0,0,,拉脱维亚
2020-03-29,347,0,1,0,0,42,0,0,0,0,,拉脱维亚
